Date,Rank,Song,Artist,Genre,Date_Index,State,New_Spell,Spell_Number,Days_On_Chart,Total_Appearances,Artist_Past_Appearances,Prev_Rank,Delta_R,Volatility_So_Far,Is_New_Entry,Next_Date,Next_Rank,Observed_Next_State,Next_State,Top10_Tomorrow,Exit_Tomorrow
2026-03-20,5,Khat,Navjot Ahuja,Hindi Indie,5,Top10,False,1,6,6,5,5.0,0.0,0.4000000000000001,False,2026-03-21,5.0,Top10,Top10,1,0
2026-03-20,6,Dooron Dooron,"Paresh Pahuja, Shiv Tandan, Meghdeep Bose",,5,Top10,False,1,6,6,5,4.0,2.0,0.9797958971132713,False,2026-03-21,6.0,Top10,Top10,1,0
2026-03-20,7,"Sitaare (From ""Ikkis"")","Arijit Singh, White Noise Collectives, Amitabh Bhattacharya",,5,Top10,False,1,6,6,5,6.0,1.0,0.7483314773547883,False,2026-03-21,8.0,Top10,Top10,1,0
2026-03-20,8,Sahiba,Aditya Rikhari,Hindi Indie,5,Top10,False,1,6,6,5,8.0,0.0,0.9797958971132713,False,2026-03-21,7.0,Top10,Top10,1,0
2026-03-20,9,Body to Body,BTS,International Pop/K-Pop,5,Top10,True,1,1,1,2,,,0.0,True,2026-03-21,41.0,26-50,26-50,0,0
2026-03-20,10,SWIM,BTS,International Pop/K-Pop,5,Top10,True,1,1,1,9,,,0.0,True,2026-03-21,22.0,11-25,11-25,0,0
2026-03-20,11,Samjhawan,"Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal",,5,11-25,False,1,6,6,5,9.0,2.0,0.7483314773547883,False,2026-03-21,9.0,Top10,Top10,1,0
2026-03-20,12,Finding Her,"Kushagra, Bharath, Saaheal",,5,11-25,False,1,6,6,5,10.0,2.0,1.019803902718557,False,2026-03-21,10.0,Top10,Top10,1,0
2026-03-20,13,Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",,5,11-25,False,1,6,6,5,11.0,2.0,1.3564659966250538,False,2026-03-21,11.0,11-25,11-25,0,0
2026-03-20,14,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,5,11-25,False,1,6,6,5,12.0,2.0,1.019803902718557,False,2026-03-21,14.0,11-25,11-25,0,0
2026-03-20,15,Shararat,"Shashwat Sachdev, Madhubanti Bagchi, Jasmine Sandlas",,5,11-25,False,1,6,6,5,16.0,-1.0,1.6,False,2026-03-21,12.0,11-25,11-25,0,0
2026-03-20,16,Dhurandhar - Title Track,"Shashwat Sachdev, Hanumankind, Jasmine Sandlas, Sudhir Yaduvanshi, Charanjit Ahuja, Muhammad Sadiq, Ranjit Kaur, Babu Singh Maan",,5,11-25,False,1,6,6,5,18.0,-2.0,1.4696938456699071,False,2026-03-21,13.0,11-25,11-25,0,0
2026-03-20,17,For A Reason,"Karan Aujla, Ikky",,5,11-25,False,1,6,6,12,17.0,0.0,2.576819745345025,False,2026-03-21,16.0,11-25,11-25,0,0
2026-03-20,18,"Pavazha Malli - From ""Think Indie""","Sai Abhyankkar, Shruti Haasan, Vivek",,5,11-25,False,1,6,6,5,14.0,4.0,3.261901286060018,False,2026-03-21,15.0,11-25,11-25,0,0
2026-03-20,19,Bairi,"Virat, Pradeep Solanki, Heena",,5,11-25,False,1,6,6,5,13.0,6.0,2.481934729198171,False,2026-03-21,18.0,11-25,11-25,0,0
2026-03-20,20,Boyfriend,"Karan Aujla, Ikky",,5,11-25,False,1,6,6,5,19.0,1.0,2.576819745345025,False,2026-03-21,17.0,11-25,11-25,0,0
2026-03-20,21,Ishqa Ve,"Zeeshan Ali, Yuvraj Tung, Sandeep Aulakh, Honey Dhillon",,5,11-25,False,1,6,6,5,22.0,-1.0,1.9595917942265426,False,2026-03-21,21.0,11-25,11-25,0,0
2026-03-20,22,Ishq,"Faheem Abdullah, Rauhan Malik, Amir Ameer",,5,11-25,False,1,6,6,5,15.0,7.0,3.0724582991474434,False,2026-03-21,19.0,11-25,11-25,0,0
2026-03-20,23,Mann Mera,Gajendra Verma,Hindi Indie,5,11-25,False,1,6,6,5,20.0,3.0,1.32664991614216,False,2026-03-21,23.0,11-25,11-25,0,0
2026-03-20,24,Saiyaara,"Tanishk Bagchi, Faheem Abdullah, Arslan Nizami, Irshad Kamil",,5,11-25,False,1,6,6,5,21.0,3.0,0.8,False,2026-03-21,20.0,11-25,11-25,0,0
2026-03-20,25,Deewaana Deewaana,"A.R. Rahman, Irshad Kamil",,5,11-25,False,1,6,6,5,24.0,1.0,0.6324555320336759,False,2026-03-21,25.0,11-25,11-25,0,0
2026-03-20,26,Tere Liye,"Atif Aslam, Shreya Ghoshal, Sachin Gupta, Sameer Anjaan",,5,26-50,False,1,6,6,5,26.0,0.0,2.5298221281347035,False,2026-03-21,26.0,26-50,26-50,0,0
2026-03-20,27,"Raanjhan (From ""Do Patti"")","Sachet-Parampara, Parampara Tandon, Kausar Munir",,5,26-50,False,1,6,6,5,23.0,4.0,1.624807680927192,False,2026-03-21,24.0,11-25,11-25,0,0
2026-03-20,28,Hooligan,BTS,,5,26-50,True,1,1,1,6,,,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,29,Darkhaast,"Mithoon, Arijit Singh, Sunidhi Chauhan, Sayeed Quadri",,5,26-50,False,1,6,6,5,25.0,4.0,3.3466401061363023,False,2026-03-21,39.0,26-50,26-50,0,0
2026-03-20,30,Naal Nachna,"Shashwat Sachdev, Afsana Khan, Irshad Kamil, Reble",,5,26-50,False,1,6,6,5,33.0,-3.0,3.136877428271624,False,2026-03-21,29.0,26-50,26-50,0,0
2026-03-20,31,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",,5,26-50,False,1,6,6,5,28.0,3.0,2.0591260281974,False,2026-03-21,31.0,26-50,26-50,0,0
2026-03-20,32,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,5,26-50,False,1,6,6,13,27.0,5.0,4.166533331199932,False,2026-03-21,34.0,26-50,26-50,0,0
2026-03-20,33,"Aaya Sher (From ""The Paradise"") (Telugu)","Anirudh Ravichander, Jangi Reddy, Arjun Chandy, Kasarla Shyam",,5,26-50,False,1,6,6,5,30.0,3.0,0.9797958971132713,False,2026-03-21,36.0,26-50,26-50,0,0
2026-03-20,34,Lutt Le Gaya,"Shashwat Sachdev, Simran Choudhary",,5,26-50,False,1,6,6,5,37.0,-3.0,1.8973665961010275,False,2026-03-21,27.0,26-50,26-50,0,0
2026-03-20,35,Tere Bina,"A.R. Rahman, Chinmayi, Murtuza Khan, Qadir Khan",,5,26-50,False,1,6,6,5,29.0,6.0,2.039607805437114,False,2026-03-21,32.0,26-50,26-50,0,0
2026-03-20,36,Jogi,"thiarajxtt, Bir",,5,26-50,False,1,3,3,2,38.0,-2.0,6.0,False,2026-03-21,42.0,26-50,26-50,0,0
2026-03-20,37,Haseen,"Talwiinder, NDS, Rippy Grewal",,5,26-50,False,1,6,6,5,31.0,6.0,2.727636339397171,False,2026-03-21,35.0,26-50,26-50,0,0
2026-03-20,38,Ishq Jalakar - Karvaan,"Shashwat Sachdev, Shahzad Ali, Subhadeep Das Chowdhury, Armaan Khan, Irshad Kamil, Roshan, Sahir Ludhianvi",,5,26-50,False,1,6,6,5,41.0,-3.0,1.3564659966250538,False,2026-03-21,30.0,26-50,26-50,0,0
2026-03-20,39,KALYANI,"ARJN, KDS, FIFTY4, RONN",,5,26-50,False,1,6,6,5,36.0,3.0,4.2708313008125245,False,2026-03-21,40.0,26-50,26-50,0,0
2026-03-20,40,FYA,BTS,,5,26-50,True,1,1,1,5,,,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,41,"Tum Ho Toh (From ""Saiyaara"")","Vishal Mishra, Hansika Pareek, Raj Shekhar",,5,26-50,False,1,6,6,5,34.0,7.0,3.059411708155671,False,2026-03-21,38.0,26-50,26-50,0,0
2026-03-20,42,Ye Tune Kya Kiya,"Pritam, Javed Bashir, Rajat Arora",,5,26-50,False,1,6,6,5,39.0,3.0,1.32664991614216,False,2026-03-21,45.0,26-50,26-50,0,0
2026-03-20,43,Aliens,BTS,,5,26-50,True,1,1,1,1,,,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,44,"Barbaad (From ""Saiyaara"")","The Rish, Jubin Nautiyal",,5,26-50,False,1,6,6,5,35.0,9.0,4.578209256903839,False,2026-03-21,43.0,26-50,26-50,0,0
2026-03-20,45,"Mutta Kalakki (From ""Youth"")","G. V. Prakash, Ken Karunaas",,5,26-50,False,1,2,2,1,42.0,3.0,0.0,False,2026-03-21,33.0,26-50,26-50,0,0
2026-03-20,46,Not Guilty,Dhanda Nyoliwala,Punjabi-Haryanvi Pop,5,26-50,False,1,6,6,5,32.0,14.0,5.741080037762929,False,2026-03-21,44.0,26-50,26-50,0,0
2026-03-20,47,2.0,BTS,,5,26-50,True,1,1,1,0,,,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,48,NORMAL,BTS,,5,26-50,True,1,1,1,8,,,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,49,Ehsaas,"Faheem Abdullah, Duha Shah, Vaibhav Pani, Hyder Dar",,5,26-50,False,1,6,6,5,40.0,9.0,3.9293765408777,False,2026-03-21,49.0,26-50,26-50,0,0
2026-03-20,50,Merry Go Round,BTS,,5,26-50,True,1,1,1,7,,,0.0,True,2026-03-21,,,Exit,0,1
2026-03-21,1,Bairan,Banjaare,Hindi Indie,6,Top10,False,1,7,7,6,1.0,0.0,0.0,False,2026-03-22,1.0,Top10,Top10,1,0
2026-03-21,2,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,"Mitta Ror, Swara Verma",,6,Top10,False,1,7,7,6,2.0,0.0,0.0,False,2026-03-22,,,Exit,0,1
2026-03-21,3,Gehra Hua,"Shashwat Sachdev, Arijit Singh, Irshad Kamil, Armaan Khan",,6,Top10,False,1,7,7,6,3.0,0.0,0.0,False,2026-03-22,,,Exit,0,1
2026-03-21,4,"Dhurandhar The Revenge - Aari Aari (From ""Dhurandhar The Revenge"")","Shashwat Sachdev, Bombay Rockers, Irshad Kamil, Khan Saab, Reble, Token, Jasmine Sandlas, Sudhir Yaduvanshi",,6,Top10,False,1,4,4,3,4.0,0.0,6.018490028422596,False,2026-03-22,,,Exit,0,1
2026-03-21,5,Khat,Navjot Ahuja,Hindi Indie,6,Top10,False,1,7,7,6,5.0,0.0,0.372677996249965,False,2026-03-22,5.0,Top10,Top10,1,0
2026-03-21,6,Dooron Dooron,"Paresh Pahuja, Shiv Tandan, Meghdeep Bose",,6,Top10,False,1,7,7,6,6.0,0.0,0.8975274678557507,False,2026-03-22,,,Exit,0,1
2026-03-21,7,Sahiba,Aditya Rikhari,Hindi Indie,6,Top10,False,1,7,7,6,8.0,-1.0,1.118033988749895,False,2026-03-22,7.0,Top10,Top10,1,0
2026-03-21,8,"Sitaare (From ""Ikkis"")","Arijit Singh, White Noise Collectives, Amitabh Bhattacharya",,6,Top10,False,1,7,7,6,7.0,1.0,0.816496580927726,False,2026-03-22,,,Exit,0,1
2026-03-21,9,Samjhawan,"Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal",,6,Top10,False,1,7,7,6,11.0,-2.0,1.2472191289246473,False,2026-03-22,,,Exit,0,1
2026-03-21,10,Finding Her,"Kushagra, Bharath, Saaheal",,6,Top10,False,1,7,7,6,12.0,-2.0,1.2909944487358056,False,2026-03-22,,,Exit,0,1
2026-03-21,11,Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",,6,11-25,False,1,7,7,6,13.0,-2.0,1.5275252316519468,False,2026-03-22,,,Exit,0,1
2026-03-21,12,Shararat,"Shashwat Sachdev, Madhubanti Bagchi, Jasmine Sandlas",,6,11-25,False,1,7,7,6,15.0,-3.0,2.140872096444188,False,2026-03-22,,,Exit,0,1
2026-03-21,13,Dhurandhar - Title Track,"Shashwat Sachdev, Hanumankind, Jasmine Sandlas, Sudhir Yaduvanshi, Charanjit Ahuja, Muhammad Sadiq, Ranjit Kaur, Babu Singh Maan",,6,11-25,False,1,7,7,6,16.0,-3.0,1.5,False,2026-03-22,,,Exit,0,1
2026-03-21,14,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,6,11-25,False,1,7,7,6,14.0,0.0,0.9428090415820634,False,2026-03-22,14.0,11-25,11-25,0,0
2026-03-21,15,"Pavazha Malli - From ""Think Indie""","Sai Abhyankkar, Shruti Haasan, Vivek",,6,11-25,False,1,7,7,6,18.0,-3.0,3.0230595245361753,False,2026-03-22,,,Exit,0,1
2026-03-21,16,For A Reason,"Karan Aujla, Ikky",,6,11-25,False,1,7,7,13,17.0,-1.0,2.4094720491334933,False,2026-03-22,,,Exit,0,1
2026-03-21,17,Boyfriend,"Karan Aujla, Ikky",,6,11-25,False,1,7,7,6,20.0,-3.0,2.6718699236468995,False,2026-03-22,,,Exit,0,1
2026-03-21,18,Bairi,"Virat, Pradeep Solanki, Heena",,6,11-25,False,1,7,7,6,19.0,-1.0,2.4094720491334933,False,2026-03-22,,,Exit,0,1
2026-03-21,19,Ishq,"Faheem Abdullah, Rauhan Malik, Amir Ameer",,6,11-25,False,1,7,7,6,22.0,-3.0,3.2871804872193366,False,2026-03-22,,,Exit,0,1
2026-03-21,20,Saiyaara,"Tanishk Bagchi, Faheem Abdullah, Arslan Nizami, Irshad Kamil",,6,11-25,False,1,7,7,6,24.0,-4.0,2.211083193570267,False,2026-03-22,,,Exit,0,1
2026-03-21,21,Ishqa Ve,"Zeeshan Ali, Yuvraj Tung, Sandeep Aulakh, Honey Dhillon",,6,11-25,False,1,7,7,6,21.0,0.0,1.7950549357115013,False,2026-03-22,,,Exit,0,1
2026-03-21,22,SWIM,BTS,International Pop/K-Pop,6,11-25,False,1,2,2,10,10.0,12.0,0.0,False,2026-03-22,26.0,26-50,26-50,0,0
2026-03-21,23,Mann Mera,Gajendra Verma,Hindi Indie,6,11-25,False,1,7,7,6,23.0,0.0,1.2909944487358056,False,2026-03-22,24.0,11-25,11-25,0,0
2026-03-21,24,"Raanjhan (From ""Do Patti"")","Sachet-Parampara, Parampara Tandon, Kausar Munir",,6,11-25,False,1,7,7,6,27.0,-3.0,2.2110831935702664,False,2026-03-22,,,Exit,0,1
2026-03-21,25,Deewaana Deewaana,"A.R. Rahman, Irshad Kamil",,6,11-25,False,1,7,7,6,25.0,0.0,0.5773502691896257,False,2026-03-22,,,Exit,0,1
2026-03-21,26,Tere Liye,"Atif Aslam, Shreya Ghoshal, Sachin Gupta, Sameer Anjaan",,6,26-50,False,1,7,7,6,26.0,0.0,2.3392781412697,False,2026-03-22,,,Exit,0,1
2026-03-21,27,Lutt Le Gaya,"Shashwat Sachdev, Simran Choudhary",,6,26-50,False,1,7,7,6,34.0,-7.0,2.8284271247461903,False,2026-03-22,,,Exit,0,1
2026-03-21,28,Jaiye Sajana,"Shashwat Sachdev, Jasmine Sandlas, Satinder Sartaaj",,6,26-50,True,1,1,1,0,,,0.0,True,2026-03-22,,,Exit,0,1
2026-03-21,29,Naal Nachna,"Shashwat Sachdev, Afsana Khan, Irshad Kamil, Reble",,6,26-50,False,1,7,7,6,30.0,-1.0,2.9107081994288304,False,2026-03-22,,,Exit,0,1
2026-03-21,30,Ishq Jalakar - Karvaan,"Shashwat Sachdev, Shahzad Ali, Subhadeep Das Chowdhury, Armaan Khan, Irshad Kamil, Roshan, Sahir Ludhianvi",,6,26-50,False,1,7,7,6,38.0,-8.0,2.753785273643051,False,2026-03-22,,,Exit,0,1
2026-03-21,31,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",,6,26-50,False,1,7,7,6,31.0,0.0,1.8929694486000912,False,2026-03-22,,,Exit,0,1
2026-03-21,32,Tere Bina,"A.R. Rahman, Chinmayi, Murtuza Khan, Qadir Khan",,6,26-50,False,1,7,7,6,35.0,-3.0,2.6874192494328497,False,2026-03-22,,,Exit,0,1
2026-03-21,33,"Mutta Kalakki (From ""Youth"")","G. V. Prakash, Ken Karunaas",,6,26-50,False,1,3,3,2,45.0,-12.0,7.5,False,2026-03-22,,,Exit,0,1
2026-03-21,34,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,6,26-50,False,1,7,7,14,32.0,2.0,3.8042374035044424,False,2026-03-22,34.0,26-50,26-50,0,0
2026-03-21,35,Haseen,"Talwiinder, NDS, Rippy Grewal",,6,26-50,False,1,7,7,6,37.0,-2.0,2.8284271247461903,False,2026-03-22,,,Exit,0,1
2026-03-21,36,"Aaya Sher (From ""The Paradise"") (Telugu)","Anirudh Ravichander, Jangi Reddy, Arjun Chandy, Kasarla Shyam",,6,26-50,False,1,7,7,6,33.0,3.0,1.118033988749895,False,2026-03-22,,,Exit,0,1
2026-03-21,37,Jaan Se Guzarte Hain,"Shashwat Sachdev, Khan Saab",,6,26-50,True,1,1,1,0,,,0.0,True,2026-03-22,,,Exit,0,1
2026-03-21,38,"Tum Ho Toh (From ""Saiyaara"")","Vishal Mishra, Hansika Pareek, Raj Shekhar",,6,26-50,False,1,7,7,6,41.0,-3.0,3.39934634239519,False,2026-03-22,,,Exit,0,1
2026-03-21,39,Darkhaast,"Mithoon, Arijit Singh, Sunidhi Chauhan, Sayeed Quadri",,6,26-50,False,1,7,7,6,29.0,10.0,5.112620550059322,False,2026-03-22,,,Exit,0,1
2026-03-21,40,KALYANI,"ARJN, KDS, FIFTY4, RONN",,6,26-50,False,1,7,7,6,39.0,1.0,3.901566636906542,False,2026-03-22,,,Exit,0,1
2026-03-21,41,Body to Body,BTS,International Pop/K-Pop,6,26-50,False,1,2,2,3,9.0,32.0,0.0,False,2026-03-22,44.0,26-50,26-50,0,0
2026-03-21,42,Jogi,"thiarajxtt, Bir",,6,26-50,False,1,4,4,3,36.0,6.0,4.988876515698588,False,2026-03-22,,,Exit,0,1
2026-03-21,43,"Barbaad (From ""Saiyaara"")","The Rish, Jubin Nautiyal",,6,26-50,False,1,7,7,6,44.0,-1.0,4.232808366400098,False,2026-03-22,,,Exit,0,1
2026-03-21,44,Not Guilty,Dhanda Nyoliwala,Punjabi-Haryanvi Pop,6,26-50,False,1,7,7,6,46.0,-2.0,5.5377492419453835,False,2026-03-22,43.0,26-50,26-50,0,0
2026-03-21,45,Ye Tune Kya Kiya,"Pritam, Javed Bashir, Rajat Arora",,6,26-50,False,1,7,7,6,42.0,3.0,1.247219128924647,False,2026-03-22,,,Exit,0,1
2026-03-21,46,Oorum Blood,"Sai Abhyankkar, Paal Dabba, Bhumi, Deepthi Suresh",,6,26-50,True,2,1,2,1,,,0.0,True,2026-03-22,,,Exit,0,1
2026-03-21,47,"Mast Magan (From ""2 States)","Arijit Singh, Chinmayi",,6,26-50,True,2,1,5,4,,,0.0,True,2026-03-22,,,Exit,0,1
2026-03-21,48,Zaalima,"Arijit Singh, Harshdeep Kaur",,6,26-50,True,2,1,6,5,,,0.0,True,2026-03-22,,,Exit,0,1
2026-03-21,49,Ehsaas,"Faheem Abdullah, Duha Shah, Vaibhav Pani, Hyder Dar",,6,26-50,False,1,7,7,6,49.0,0.0,3.696845502136472,False,2026-03-22,,,Exit,0,1
2026-03-21,50,Teri Deewani,"Kailash Kher, Paresh Kamath, Naresh Kamath",,6,26-50,True,2,1,6,5,,,0.0,True,2026-03-22,,,Exit,0,1
2026-03-22,1,Bairan,Banjaare,Hindi Indie,7,Top10,False,1,8,8,7,1.0,0.0,0.0,False,,,,,,
2026-03-22,2,Sheesha,Mitta Ror,Punjabi-Haryanvi Pop,7,Top10,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,3,Gehra Hua,Shashwat Sachdev,Hindi Film,7,Top10,True,1,1,1,2,,,0.0,True,,,,,,
2026-03-22,4,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,Hindi Film,7,Top10,True,1,1,1,1,,,0.0,True,,,,,,
2026-03-22,5,Khat,Navjot Ahuja,Hindi Indie,7,Top10,False,1,8,8,7,5.0,0.0,0.34992710611188266,False,,,,,,
2026-03-22,6,Dooron Dooron,Paresh Pahuja,Hindi Indie,7,Top10,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,7,Sahiba,Aditya Rikhari,Hindi Indie,7,Top10,False,1,8,8,7,7.0,0.0,1.049781318335648,False,,,,,,
2026-03-22,8,Sitaare,Arijit Singh,Hindi Film,7,Top10,True,1,1,1,5,,,0.0,True,,,,,,
2026-03-22,9,Finding Her,Kushagra,Hindi Indie,7,Top10,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,10,Apna Bana Le,Sachin-Jigar,Hindi Film,7,Top10,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,11,Samjhawan,Jawad Ahmad,Hindi Film,7,11-25,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,12,Jaiye Sajana,Shashwat Sachdev,Hindi Film,7,11-25,True,1,1,1,5,,,0.0,True,,,,,,
2026-03-22,13,Shararat,Shashwat Sachdev,Hindi Film,7,11-25,True,1,1,1,9,,,0.0,True,,,,,,
2026-03-22,14,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,7,11-25,False,1,8,8,7,14.0,0.0,0.880630571852711,False,,,,,,
2026-03-22,15,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,7,11-25,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,16,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,7,11-25,True,1,1,1,1,,,0.0,True,,,,,,
2026-03-22,17,Pavazha Malli,Sai Abhyankkar,South Indian Film,7,11-25,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,18,Jaan Se Guzarte Hain,Shashwat Sachdev,Hindi Film,7,11-25,True,1,1,1,4,,,0.0,True,,,,,,
2026-03-22,19,Bairi,Virat,Punjabi-Haryanvi Pop,7,11-25,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,20,Saiyaara,Tanishk Bagchi,Hindi Film,7,11-25,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,21,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,7,11-25,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,22,Ishq,Faheem Abdullah,Hindi Indie,7,11-25,True,1,1,1,1,,,0.0,True,,,,,,
2026-03-22,23,Raanjhan,Sachet-Parampara,Hindi Film,7,11-25,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,24,Mann Mera,Gajendra Verma,Hindi Indie,7,11-25,False,1,8,8,7,23.0,1.0,1.1952286093343936,False,,,,,,
2026-03-22,25,Ishqa Ve,Zeeshan Ali,Hindi Indie,7,11-25,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,26,SWIM,BTS,International Pop/K-Pop,7,26-50,False,1,3,3,11,22.0,4.0,4.0,False,,,,,,
2026-03-22,27,Tere Liye,Atif Aslam,Hindi Film,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,28,Deewaana Deewaana,A.R. Rahman,Hindi Film,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,29,Tum Ho Toh,Vishal Mishra,Hindi Film,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,30,Ishq Jalakar - Karvaan,Shashwat Sachdev,Hindi Film,7,26-50,True,1,1,1,3,,,0.0,True,,,,,,
2026-03-22,31,Aaya Sher,Anirudh Ravichander,South Indian Film,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,32,Naal Nachna,Shashwat Sachdev,Hindi Film,7,26-50,True,1,1,1,7,,,0.0,True,,,,,,
2026-03-22,33,Lutt Le Gaya,Shashwat Sachdev,Hindi Film,7,26-50,True,1,1,1,6,,,0.0,True,,,,,,
2026-03-22,34,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,7,26-50,False,1,8,8,15,34.0,0.0,3.579989738897619,False,,,,,,
2026-03-22,35,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,36,Haseen,Talwiinder,Punjabi-Haryanvi Pop,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,37,Tere Bina,A.R. Rahman,Hindi Film,7,26-50,True,1,1,1,1,,,0.0,True,,,,,,
2026-03-22,38,Darkhaast,Mithoon,Hindi Film,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,39,Mutta Kalakki,G. V. Prakash,South Indian Film,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,40,Ye Tune Kya Kiya,Pritam,Hindi Film,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,41,Barbaad,The Rish,Hindi Indie,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,42,KALYANI,ARJN,Hindi Indie,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,43,Not Guilty,Dhanda Nyoliwala,Punjabi-Haryanvi Pop,7,26-50,False,1,8,8,7,44.0,-1.0,5.233331166861201,False,,,,,,
2026-03-22,44,Body to Body,BTS,International Pop/K-Pop,7,26-50,False,1,3,3,4,41.0,3.0,14.5,False,,,,,,
2026-03-22,45,Thodi Si Daaru,AP Dhillon,Punjabi-Haryanvi Pop,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,46,Teri Deewani,Kailash Kher,Hindi Film,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,47,Run Down The City - Monica,Shashwat Sachdev,Hindi Film,7,26-50,True,1,1,1,8,,,0.0,True,,,,,,
2026-03-22,48,Ehsaas,Faheem Abdullah,Hindi Indie,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,49,Jogi,thiarajxtt,Punjabi-Haryanvi Pop,7,26-50,True,1,1,1,0,,,0.0,True,,,,,,
2026-03-22,50,Dhun,Mithoon,Hindi Film,7,26-50,True,1,1,1,1,,,0.0,True,,,,,,
